Language_ID	aes	category	classification	level	med	medovertime	subclassification	Name	Macroarea	Latitude	Longitude	Glottocode	ISO639P3code	Countries	Family_ID	Language_level_ID
ayiw1239	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/temo1244/reef1242	language	grammar_sketch	['Stephen A. Wurm. 1972. Notes on Indication of Possession with Nouns in Reef and Santa Cruz Islands Languages. In Papers in Linguistics of Melanesia 3, 85-113. Canberra: Research School of Pacific and Asian Studies, Australian National University.', 'Stephen A. Wurm. 1969. The Linguistics Situation in the Reef and Santa Cruz Islands. In Papers in Linguistics of Melanesia No.~2, 47-105. Canberra: Research School of Pacific and Asian Studies, Australian National University.', 'Sidney H. Ray. 1919/1920. The Polynesian Languages in Melanesia. Anthropos 14/15. 46-96.', 'Robert Codrington. 1885. The Melanesian Languages. Oxford: Clarendon Press. viii+572pp.']	ayiw1239:1;	Äiwoo	Papunesia	-10.282595	166.328715	ayiw1239	nfl	SB	aust1307	ayiw1239
baba1268	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/choi1242/east2760/sout3208	language	grammar_sketch	['Sidney H. Ray. 1926. Grammar of the Bambatana language. In A Comparative Study of the Melanesian Island Languages, 571-584. Cambridge: Cambridge University Press.']	(avas1237:1,kata1267:1,kubo1243:1,loma1262:1,nucl1494:1,seng1280:1)baba1268:1;	Babatana	Papunesia	-7.22281	157.149	baba1268	baa	SB	aust1307	baba1268
baeg1237	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/nort2833/nort3284	language	wordlist_or_less	['Darrell T. Tryon and B. D. Hackman. 1983. Solomon Islands Languages: An Internal Classification. (Pacific Linguistics: Series C, 72.) Canberra: Research School of Pacific and Asian Studies, Australian National University. viii+490+19pp.', 'Ross, Harold M. 1973. Baegu: social and ecological organization in Malaita, Solomon Islands. (Illinois studies in anthropology, 8.) Urbana: University of Illinois Press. 334pp.']	baeg1237:1;	Baeggu	Papunesia	-8.49014	160.771	baeg1237	bvd	SB	aust1307	baeg1237
bael1237	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/nort2833/nort3284	language	wordlist_or_less	['Darrell T. Tryon and B. D. Hackman. 1983. Solomon Islands Languages: An Internal Classification. (Pacific Linguistics: Series C, 72.) Canberra: Research School of Pacific and Asian Studies, Australian National University. viii+490+19pp.']	bael1237:1;	Baelelea	Papunesia	-8.41627	160.721	bael1237	bvc	SB	aust1307	bael1237
baet1237	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/maew1234	language	wordlist_or_less	['Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp.']	(naro1250:1,nasa1241:1,tali1260:1)baet1237:1;	Baetora	Papunesia	-15.2574	168.159	baet1237	btr	VU	aust1307	baet1237
baki1244	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/baki1243	language	grammar_sketch	['Fraser, R. M. 1891. A grammar of the Baki language of the island of Epi, New Hebrides. In Daniel MacDonald (ed.), Tangoan-Santo, Malo, Malekula, Epi (Baki and Bierian), Tanna, and Futuna, 73-97. Melbourne: Edgerton and Moore.', 'Sidney H. Ray. 1889. Sketch of Api Grammar. Journal of the Royal Anthropological Institute of Great Britain and Ireland 18. 295-304.']	baki1244:1;	Baki	Papunesia	-16.7096	168.165	baki1244	bki	VU	aust1307	baki1244
bala1316	NA	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/extr1244/nyal1256	language	grammar_sketch	['Françoise Ozanne-Rivierre. 1998. Le Nyelâyu de Balade (Nouvelle-Calédonie). (Langues et Cultures du Pacifique, 12.) Paris: Peeters. 276pp.', 'von der Gabelentz, Hans Conor. 1879. Die Melanesischen Sprachen: Vol 2. (Abhandlungen der Königlichen Sächsischen Gesellschaft der Wissenschaften, 7:1.) Leipzig: S.~Hirzel. 1-186pp.', """"de Rossel, Elizabeth Paul Edouard. 1808. Vocabulaire de la langue des habitans de la nouvelle Calédonie. In Voyage de D'Entrecasteaux envoyé à la recherche de La Pérouse, 573-584. Paris: Imprimerie Impériale."""", 'Forster, John Reinold. 1778. Comparative table of the various languages in the isles of the South-Sea, and of vatious nations to the east and west of it. In Observations made during a voyage round the world on physical geography, natural history and ethic philosophy, 284-285. London: G.~Robinson.']	bala1316:1;	Balade	Papunesia	-20.25	164.2	bala1316	NA	NC	aust1307	bala1316
balu1257	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/east2459/sout2879/loup1244	language	long_grammar	['Gerda Hendrike Schokkin. 2014. A grammar of Paluai: the language of Baluan Island, Papua New Guinea. (Doctoral dissertation, James Cook University; xxx+516pp.)', 'Dineke Schokkin. 2013. Directionals in Paluai: Semantics, Use, and Grammaticalization Paths. Oceanic Linguistics 52. 169-191.', 'Georg Friederici. 1912. Wissenschaftliche Ergebnisse: einer amtlichen Forschungsreise nach dem Bismarck-Archipel im Jahre 1908: II Beiträge zur Völker- und Sprachenkunde von Deutsch-Neuguinea. (Ergänzungsheft der Mitteilungen aus den Deutschen Schutzgebieten, 5.) Berlin: Ernst Siegfried Mittler und Sohn. vi+324+ivpp.', 'Otto Dempwolff. 1905. Beiträge zur Kenntnis der Sprachen von Deutsch-Neuguinea. Mittheilungen des Seminars für Orientalische Sprachen VIII. 182-254.']	(balu1258:1,pamm1243:1)balu1257:1;	Paluai	Papunesia	-2.5604	147.282	balu1257	blq	PG	aust1307	balu1257
bann1247	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/piva1237	language	long_grammar	[""""Lincoln, Peter Craig. 1976. Describing Banoni: An Austronesian Language of Southwest Bougainville. (Doctoral dissertation, University of Hawai'i at Mānoa; xv+295pp.)"""", 'George W. Grace. 1956. 1955-1956 Fieldnotes: Notebook 47. Ms.']	bann1247:1;	Bannoni	Papunesia	-6.23061	155.128	bann1247	bcm	PG	aust1307	bann1247
bari1286	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/nger1240/east2772	language	grammar	['Gallagher, Steve and Baehr, Pierce. 2005. Bariai Grammar Sketch. (Data papers on Papua New Guinea languages, 49.) Ukarumpa: Summer Institute of Linguistics. viii+179pp.', 'Goulden, Rick J. 1982. A comparative study of Lusi and Bariai, two Austronesian languages of West New Britain. (MA thesis, McMaster University; 210pp.)', 'Georg Friederici. 1912. Skizze der Grammatik der Barriai-Sprache. In Wissenschaftliche Ergebnisse: einer amtlichen Forschungsreise nach dem Bismarck-Archipel im Jahre 1908: II Beiträge zur Völker- und Sprachenkunde von Deutsch-Neuguinea, 178-215. Berlin: Ernst Siegfried Mittler und Sohn.']	bari1286:1;	Bariai	Papunesia	-5.5087	148.666	bari1286	bch	PG	aust1307	bari1286
baro1253	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/mada1284	language	long_grammar	['Jingyi Du. 2010. Towards a Grammar of the Usen Dialect of the Barok language New Ireland, Papua New Guinea. (Doctoral dissertation, LaTrobe University; xxiv+367pp.)', 'Malcolm Ross. 1994. Areal phonological features in north central New Ireland. In Tom Dutton and Darrell T. Tryon (eds.), Language contact and change in the Austronesian world, 551-572. Berlin: Mouton de Gruyter.', 'Malcolm Ross. 1988. Proto-Oceanic and the Austronesian languages of western Melanesia. (Pacific Linguistics: Series C, 98.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xiii+487pp. (Publication of PhD, ANU 1987.)', 'Glendon A. Lean. 1985. New Ireland Province. (Counting Systems of Papua New Guinea, 1.) Port Moresby: Papua New Guinea University of Technology. 106pp. (Draft Edition).', 'David Lithgow and O. R. Claassen. 1968. Languages of the New Ireland district. Port Moresby: Department of Information and Extension Services. 25pp.']	(nucl1489:1,usen1237:1)baro1253:1;	Barok	Papunesia	-3.47672	152.193	baro1253	bjk	PG	aust1307	baro1253
baur1252	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout2853/mala1485/mala1540/sanc1243	language	phonology_or_text	['von der Gabelentz, Hans Conor. 1879. Die Melanesischen Sprachen: Vol 2. (Abhandlungen der Königlichen Sächsischen Gesellschaft der Wissenschaften, 7:1.) Leipzig: S.~Hirzel. 1-186pp.', 'Latham, Robert Gordon. 1862. Elements of comparative philology. London: Walton and Maberly. 820pp.', 'von der Gabelentz, Hans Conor. 1861. Die Melanesischen Sprachen nach ihrem grammatischen Bau und ihrer Verwandtschaft unter sich und mit den Malaiisch-Polynesischen Sprachen. (Abhandlungen der Philologisch-Historischen Klasse der Königlichen Sächsischen Gesellschaft der Wissenschaften, 8.) Leipzig: S. Hirzel. 278pp.']	(haun1237:1,nucl1475:1,rawo1242:1)baur1252:1;	Bauro	Papunesia	-10.5826	161.863	baur1252	bxa	SB	aust1307	baur1252
bebe1252	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/sout2874/araw1269/bebe1254	language	wordlist_or_less	['MacKenzie, Bonnie and Spencer, Juliann and Van Cott, Sara. 2011. A Sociolinguistic Survey of Ambul. (SIL Electronic Survey Reports 2011-050.) Dallas, Texas: SIL International. 90pp.', 'Chowning, Ann. 1996. Relations among languages of West New Britain: an assessment of recent theories and evidence. In Malcolm D. Ross (ed.), Studies in Languages of New Britain and New Ireland, I: Austronesian Languages of the North New Guinea Cluster in Northwestern New Britain, 7-62. Canberra: Research School of Pacific and Asian Studies, Australian National University.', 'Malcolm Ross. 1988. Proto-Oceanic and the Austronesian languages of western Melanesia. (Pacific Linguistics: Series C, 98.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xiii+487pp. (Publication of PhD, ANU 1987.)']	bebe1252:1;	Bebeli	Papunesia	-5.63282	150.323	bebe1252	bek	PG	aust1307	bebe1252
biem1237	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/scho1242/kair1261/mana1294/bamm1241	language	wordlist_or_less	['Böhm, Karl. 1975. Das Leben einiger Inselvölker Neuguineas: Beobachtungen eines Missionars auf den Vulkaninseln Manam, Boesa, Biem und Ubrub. (Collectanea Instituti Anthropos, 6.) St. Augustin: Instituti Anthropos. 247pp.', 'Höltker, Georg. 1937. Neue ethnologische und anthropologische Forschungen auf Manam und seinen Nachbarinseln. Anthropos 32. 647-649.']	biem1237:1;	Biem	Papunesia	-3.61342	144.816	biem1237	bmc	PG	aust1307	biem1237
bier1244	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/baki1243	language	long_grammar	['Budd, Peter S. 2009. Topics in the grammar of Bierebo, Central Vanuatu, with a focus on the Realis/Irrealis categories. (Doctoral dissertation, University of London; 493pp.)', 'Fraser, R. M. 1891. Grammar of Bierian (Epi). In Daniel MacDonald (ed.), Tangoan-Santo, Malo, Malekula, Epi (Baki and Bierian), Tanna, and Futuna, 98-107. Melbourne: Edgerton and Moore.']	bier1244:1;	Bierebo	Papunesia	-16.6663	168.154	bier1244	bnk	VU	aust1307	bier1244
bier1246	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/bier1245	language	wordlist_or_less	['Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp.']	(nucl1480:1,vovo1238:1)bier1246:1;	Bieria	Papunesia	-16.7867	168.232	bier1246	brj	VU	aust1307	bier1246
bign1238	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nort3261	language	grammar	[""""Dodd, Royce. 2014. V'ënen Taut: grammatical topics in the Big Nambas language of Malekula. (MA thesis, University of Waikato; xvi+273pp.)"""", 'Gregory J. Fox. 1979. Big Nambas Grammar. (Pacific Linguistics: Series B, 60.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xii+139pp.', 'Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp.']	bign1238:1;	Big Nambas	Papunesia	-16.0903	167.239	bign1238	nmb	VU	aust1307	bign1238
bilb1241	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/belr1234/bell1262/nucl1510	language	grammar_sketch	['Dempwolff, Otto. 1909. Beiträge zur Kenntnis der Sprache von Bilibili. Mitteilungen des Seminars für Orientalische Sprachen 12. 221-261.', 'Zöller, Hugo. 1891. Deutsch-Neuguinea und meine ersteigung des Finisterre-Gebirges. Stuttgart: Union Deutsche Verlagsgesellschaft. xxxii+546pp.', 'von Miklucho-Maclay, Nikolaj. 1882. Papua-Dialekte der Maclay-Küste in Neu-Guinea. In von der Gabelentz, Georg and Meyer, Adolf Bernard (eds.), Beiträge zur Kenntnis der melanesischen, mikronesischen und papuanischen sprachen, 491-510. Leipzig: S. Hirzel.']	bilb1241:1;	Bilibil	Papunesia	-5.26505	145.764	bilb1241	brz	PG	aust1307	bilb1241
bilu1244	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/labe1241	language	wordlist_or_less	['Malcolm Ross. 1988. Proto-Oceanic and the Austronesian languages of western Melanesia. (Pacific Linguistics: Series C, 98.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xiii+487pp. (Publication of PhD, ANU 1987.)']	bilu1244:1;	Bilur	Papunesia	-4.39732	152.334	bilu1244	bxf	PG	aust1307	bilu1244
bina1271	extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/peri1258/cent2070/oumi1237/mago1247	language	wordlist_or_less	['Tom E. Dutton. 1976. Magori and Similar Languages of South-East Papua. In Stephen A. Wurm (ed.), New Guinea Area Languages and Language Study Vol 2: Austronesian Languages, 581-636. Canberra: Research School of Pacific and Asian Studies, Australian National University.']	bina1271:1;	Bina (Papua New Guinea)	Papunesia	-10.2667	149.661	bina1271	bmn	PG	aust1307	bina1271
bipi1237	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/east2459/manu1262/west2533/west2848	language	phonology_or_text	['Robert Blust. 2021. Bipi. In Eight languages of the Admiralty Islands, Papua New Guinea, 96-166. Port Moresby: Linguistic Society of Papua New Guinea.', """"Z'graggen, Johannes A. 1975. Comparative wordlists of the Admiralty Island languages, collected by W. E. Smythe. In Richard Loving (ed.), Comparative wordlists I, 117-216. Ukarumpa: Summer Institute of Linguistics.""""]	bipi1237:1;	Bipi	Papunesia	-2.11115	146.398	bipi1237	biq	PG	aust1307	bipi1237
bira1254	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout2853/guad1241/sout2854	language	wordlist_or_less	['Darrell T. Tryon and B. D. Hackman. 1983. Solomon Islands Languages: An Internal Classification. (Pacific Linguistics: Series C, 72.) Canberra: Research School of Pacific and Asian Studies, Australian National University. viii+490+19pp.']	bira1254:1;	Birao	Papunesia	-9.73716	160.52	bira1254	brr	SB	aust1307	bira1254
blab1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/sant1458/cent2063/zaza1247	language	long_grammar	['Radu Voica. 2018. A fieldwork-based approach to Blanga (Blablanga), an Austronesian language of the Solomon Islands, with reference to predicate-argument relations. (Doctoral dissertation, University of London; 363pp.)', 'Darrell T. Tryon and B. D. Hackman. 1983. Solomon Islands Languages: An Internal Classification. (Pacific Linguistics: Series C, 72.) Canberra: Research School of Pacific and Asian Studies, Australian National University. viii+490+19pp.']	blab1237:1;	Blablanga	Papunesia	-8.15058	159.419	blab1237	blp	SB	aust1307	blab1237
bola1250	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/will1243/bola1253	language	grammar	['René van den Berg and Brent Wiebe. 2019. Bola Grammar Sketch. (Data Papers on Papua New Guinea Languages, 63.) Ukarumpa: Summer Institute of Linguistics. xv+149pp.', 'Rene van den Berg and Brenda H. Boerger. 2011. A Proto-Oceanic Passive? Evidence from Bola and Natügu. Oceanic Linguistics 50. 221-246.', 'Ward H. Goodenough. 1997. Proto-Kimbe: A New Analysis. Oceanic Linguistics 36. 247-311.', 'Chowning, Ann. 1996. Relations among languages of West New Britain: an assessment of recent theories and evidence. In Malcolm D. Ross (ed.), Studies in Languages of New Britain and New Ireland, I: Austronesian Languages of the North New Guinea Cluster in Northwestern New Britain, 7-62. Canberra: Research School of Pacific and Asian Studies, Australian National University.', 'Malcolm Ross. 1988. Proto-Oceanic and the Austronesian languages of western Melanesia. (Pacific Linguistics: Series C, 98.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xiii+487pp. (Publication of PhD, ANU 1987.)', 'Chowning, Ann. 1969. The Austronesian languages of New Britain. In Papers in linguistics of Melanesia No.~2, 17-46. Canberra: Research School of Pacific and Asian Studies, Australian National University.', 'Goodenough, W. H. 1954. Notes on the Ethnography of the Bakovi Tribe. Unpublished Manuscript.']	(haru1243:1,nucl1497:1)bola1250:1;	Bola	Papunesia	-5.55792	150.095	bola1250	bnp	PG	aust1307	bola1250
bong1287	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/sarm1241/sarm1242	language	wordlist_or_less	['George W. Grace. 1956. 1955-1956 Fieldnotes: Notebook 22 Boŋgo. Ms. 21pp.', 'Galis, Klaas Wilhelm. 1955. Talen en dialecten van Nederlands Nieuw-Guinea. Tijdschrift Nieuw-Guinea 16. 109-118, 134-145, 161-178.', """"Cowan, H. K. J. 1953. Voorlopige Resultaten van een Ambtelijk Taalonderzoek in Nieuw-Guinea. 's-Gravenhage: 'S-Gravenhage: Martinus Nijhoff. 48pp.""""]	bong1287:1;	Bonggo	Papunesia	-2.28044	139.576	bong1287	bpg	ID	aust1307	bong1287
