Feature_ID	ntips_parsimony_glottolog	zeroes_parsimony_glottolog	ones_parsimony_glottolog	min_percent_parsimony_glottolog	min_parsimony_glottolog	Proto-language	Prediction	Feature	Source (Latex)	Source	Comment	Language_ID	conflict	glottolog_parsimony_prediction	glottolog_parsimony_prediction_0	glottolog_parsimony_prediction_1	Parsimony result (Glottolog-tree)	Abbreviation	Question
GB257	194	19	175	0.0979381443298969	19	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB257 QIntonation	Can polar interrogation be marked by intonation only?
GB260	197	196	1	0.005076142131979695	1	Proto-Oceanic	0	NA	NA	NA	NA	NA	NA	Absent	1	0	True Negative	GB260 QWordOrder	Can polar interrogation be indicated by a special word order?
GB260	197	196	1	0.005076142131979695	1	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB260 QWordOrder	Can polar interrogation be indicated by a special word order?
GB260	197	196	1	0.005076142131979695	1	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB260 QWordOrder	Can polar interrogation be indicated by a special word order?
GB260	197	196	1	0.005076142131979695	1	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB260 QWordOrder	Can polar interrogation be indicated by a special word order?
GB262	203	191	12	0.059113300492610835	12	Proto-Oceanic	0	NA	NA	NA	NA	NA	NA	Absent	1	0	True Negative	GB262 QPartInitial	Is there a clause-initial polar interrogative particle?
GB262	203	191	12	0.059113300492610835	12	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB262 QPartInitial	Is there a clause-initial polar interrogative particle?
GB262	203	191	12	0.059113300492610835	12	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB262 QPartInitial	Is there a clause-initial polar interrogative particle?
GB262	203	191	12	0.059113300492610835	12	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB262 QPartInitial	Is there a clause-initial polar interrogative particle?
GB263	202	142	60	0.297029702970297	60	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB263 QPartFinal	Is there a clause-final polar interrogative particle?
GB263	202	142	60	0.297029702970297	60	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB263 QPartFinal	Is there a clause-final polar interrogative particle?
GB263	202	142	60	0.297029702970297	60	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB263 QPartFinal	Is there a clause-final polar interrogative particle?
GB263	202	142	60	0.297029702970297	60	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB263 QPartFinal	Is there a clause-final polar interrogative particle?
GB264	204	194	10	0.049019607843137254	10	Proto-Oceanic	0	NA	NA	NA	NA	NA	NA	Absent	1	0	True Negative	GB264 QPartMedial	Is there a polar interrogative particle that most commonly occurs neither clause-initially nor clause-finally?
GB264	204	194	10	0.049019607843137254	10	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB264 QPartMedial	Is there a polar interrogative particle that most commonly occurs neither clause-initially nor clause-finally?
GB264	204	194	10	0.049019607843137254	10	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB264 QPartMedial	Is there a polar interrogative particle that most commonly occurs neither clause-initially nor clause-finally?
GB264	204	194	10	0.049019607843137254	10	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB264 QPartMedial	Is there a polar interrogative particle that most commonly occurs neither clause-initially nor clause-finally?
GB265	136	74	62	0.45588235294117646	62	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB265 COMPARExceed	Is there a comparative construction that includes a form that elsewhere means 'surpass, exceed'?
GB265	136	74	62	0.45588235294117646	62	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB265 COMPARExceed	Is there a comparative construction that includes a form that elsewhere means 'surpass, exceed'?
GB265	136	74	62	0.45588235294117646	62	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB265 COMPARExceed	Is there a comparative construction that includes a form that elsewhere means 'surpass, exceed'?
GB265	136	74	62	0.45588235294117646	62	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB265 COMPARExceed	Is there a comparative construction that includes a form that elsewhere means 'surpass, exceed'?
GB266	137	75	62	0.45255474452554745	62	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB266 COMPARLoc	Is there a comparative construction that employs a marker of the standard which elsewhere has a locational meaning?
GB266	137	75	62	0.45255474452554745	62	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB266 COMPARLoc	Is there a comparative construction that employs a marker of the standard which elsewhere has a locational meaning?
GB266	137	75	62	0.45255474452554745	62	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB266 COMPARLoc	Is there a comparative construction that employs a marker of the standard which elsewhere has a locational meaning?
GB266	137	75	62	0.45255474452554745	62	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB266 COMPARLoc	Is there a comparative construction that employs a marker of the standard which elsewhere has a locational meaning?
GB270	119	74	45	0.37815126050420167	45	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB270 COMPARConjoin	Can comparatives be expressed using two conjoined clauses?
GB270	119	74	45	0.37815126050420167	45	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB270 COMPARConjoin	Can comparatives be expressed using two conjoined clauses?
GB270	119	74	45	0.37815126050420167	45	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB270 COMPARConjoin	Can comparatives be expressed using two conjoined clauses?
GB270	119	74	45	0.37815126050420167	45	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB270 COMPARConjoin	Can comparatives be expressed using two conjoined clauses?
GB273	120	87	33	0.275	33	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB273 COMPAROtherMarker	Is there a comparative construction with a standard marker that elsewhere has neither a locational meaning nor a 'surpass/exceed' meaning?
GB273	120	87	33	0.275	33	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB273 COMPAROtherMarker	Is there a comparative construction with a standard marker that elsewhere has neither a locational meaning nor a 'surpass/exceed' meaning?
GB273	120	87	33	0.275	33	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB273 COMPAROtherMarker	Is there a comparative construction with a standard marker that elsewhere has neither a locational meaning nor a 'surpass/exceed' meaning?
GB273	120	87	33	0.275	33	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB273 COMPAROtherMarker	Is there a comparative construction with a standard marker that elsewhere has neither a locational meaning nor a 'surpass/exceed' meaning?
GB275	154	134	20	0.12987012987012986	20	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB275 COMPDegreeBound	Is there a bound comparative degree marker on the property word in a comparative construction?
GB275	154	134	20	0.12987012987012986	20	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB275 COMPDegreeBound	Is there a bound comparative degree marker on the property word in a comparative construction?
GB275	154	134	20	0.12987012987012986	20	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB275 COMPDegreeBound	Is there a bound comparative degree marker on the property word in a comparative construction?
GB275	154	134	20	0.12987012987012986	20	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB275 COMPDegreeBound	Is there a bound comparative degree marker on the property word in a comparative construction?
GB276	146	89	57	0.3904109589041096	57	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Half	0.5	0.5	NA	GB276 COMPDegreeFree	Is there a non-bound comparative degree marker modifying the property word in a comparative construction?
GB276	146	89	57	0.3904109589041096	57	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Present	0.3333333333333333	0.6666666666666666	NA	GB276 COMPDegreeFree	Is there a non-bound comparative degree marker modifying the property word in a comparative construction?
GB276	146	89	57	0.3904109589041096	57	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB276 COMPDegreeFree	Is there a non-bound comparative degree marker modifying the property word in a comparative construction?
GB276	146	89	57	0.3904109589041096	57	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB276 COMPDegreeFree	Is there a non-bound comparative degree marker modifying the property word in a comparative construction?
GB285	203	201	2	0.009852216748768473	2	Proto-Oceanic	0	NA	NA	NA	NA	NA	NA	Absent	1	0	True Negative	GB285 QPartVMorph	Can polar interrogation be marked by a question particle and verbal morphology?
GB285	203	201	2	0.009852216748768473	2	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB285 QPartVMorph	Can polar interrogation be marked by a question particle and verbal morphology?
GB285	203	201	2	0.009852216748768473	2	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB285 QPartVMorph	Can polar interrogation be marked by a question particle and verbal morphology?
GB285	203	201	2	0.009852216748768473	2	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB285 QPartVMorph	Can polar interrogation be marked by a question particle and verbal morphology?
GB286	202	196	6	0.0297029702970297	6	Proto-Oceanic	0	NA	NA	NA	NA	NA	NA	Absent	1	0	True Negative	GB286 QVMorph	Can polar interrogation be indicated by overt verbal morphology only?
GB286	202	196	6	0.0297029702970297	6	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB286 QVMorph	Can polar interrogation be indicated by overt verbal morphology only?
GB286	202	196	6	0.0297029702970297	6	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB286 QVMorph	Can polar interrogation be indicated by overt verbal morphology only?
GB286	202	196	6	0.0297029702970297	6	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB286 QVMorph	Can polar interrogation be indicated by overt verbal morphology only?
GB291	209	197	12	0.05741626794258373	12	Proto-Oceanic	0	NA	NA	NA	NA	NA	NA	Absent	1	0	True Negative	GB291 QTone	Can polar interrogation be marked by tone?
GB291	209	197	12	0.05741626794258373	12	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB291 QTone	Can polar interrogation be marked by tone?
GB291	209	197	12	0.05741626794258373	12	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB291 QTone	Can polar interrogation be marked by tone?
GB291	209	197	12	0.05741626794258373	12	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB291 QTone	Can polar interrogation be marked by tone?
GB296	78	73	5	0.0641025641025641	5	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB296 Ideophones	Is there a phonologically or morphosyntactically definable class of ideophones that includes ideophones depicting imagery beyond sound?
GB296	78	73	5	0.0641025641025641	5	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB296 Ideophones	Is there a phonologically or morphosyntactically definable class of ideophones that includes ideophones depicting imagery beyond sound?
GB296	78	73	5	0.0641025641025641	5	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB296 Ideophones	Is there a phonologically or morphosyntactically definable class of ideophones that includes ideophones depicting imagery beyond sound?
GB296	78	73	5	0.0641025641025641	5	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Not enough languages	NA	NA	Not enough languages	GB296 Ideophones	Is there a phonologically or morphosyntactically definable class of ideophones that includes ideophones depicting imagery beyond sound?
GB297	191	189	2	0.010471204188481676	2	Proto-Oceanic	0	NA	NA	NA	NA	NA	NA	Absent	1	0	True Negative	GB297 QVNotV	Can polar interrogation be indicated by a V-not-V construction?
GB297	191	189	2	0.010471204188481676	2	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB297 QVNotV	Can polar interrogation be indicated by a V-not-V construction?
GB297	191	189	2	0.010471204188481676	2	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB297 QVNotV	Can polar interrogation be indicated by a V-not-V construction?
GB297	191	189	2	0.010471204188481676	2	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB297 QVNotV	Can polar interrogation be indicated by a V-not-V construction?
GB298	243	213	30	0.12345679012345678	30	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB298 NEGAux	Can standard negation be marked by an inflecting word (""""""""""""""""auxiliary verb"""""""""""""""")?
GB298	243	213	30	0.12345679012345678	30	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB298 NEGAux	Can standard negation be marked by an inflecting word (""""""""""""""""auxiliary verb"""""""""""""""")?
GB298	243	213	30	0.12345679012345678	30	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB298 NEGAux	Can standard negation be marked by an inflecting word (""""""""""""""""auxiliary verb"""""""""""""""")?
GB298	243	213	30	0.12345679012345678	30	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB298 NEGAux	Can standard negation be marked by an inflecting word (""""""""""""""""auxiliary verb"""""""""""""""")?
GB299	246	56	190	0.22764227642276422	56	Proto-Oceanic	1	NA	NA	NA	NA	NA	NA	Present	0	1	True Positive	GB299 NEGPart	Can standard negation be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB299	246	56	190	0.22764227642276422	56	Proto-Polynesian	1	NA	NA	NA	NA	NA	NA	Present	0	1	True Positive	GB299 NEGPart	Can standard negation be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB299	246	56	190	0.22764227642276422	56	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB299 NEGPart	Can standard negation be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB299	246	56	190	0.22764227642276422	56	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB299 NEGPart	Can standard negation be marked by a non-inflecting word (""""""""""""""""auxiliary particle"""""""""""""""")?
GB300	159	153	6	0.03773584905660377	6	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB300 VSupplGive	Does the verb for 'give' have suppletive verb forms?
GB300	159	153	6	0.03773584905660377	6	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB300 VSupplGive	Does the verb for 'give' have suppletive verb forms?
GB300	159	153	6	0.03773584905660377	6	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB300 VSupplGive	Does the verb for 'give' have suppletive verb forms?
GB300	159	153	6	0.03773584905660377	6	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB300 VSupplGive	Does the verb for 'give' have suppletive verb forms?
GB301	138	51	87	0.3695652173913043	51	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB301 Inclusory	Is there an inclusory construction?
GB301	138	51	87	0.3695652173913043	51	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB301 Inclusory	Is there an inclusory construction?
GB301	138	51	87	0.3695652173913043	51	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB301 Inclusory	Is there an inclusory construction?
GB301	138	51	87	0.3695652173913043	51	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB301 Inclusory	Is there an inclusory construction?
GB302	192	187	5	0.026041666666666668	5	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB302 PassiveFree	Is there a phonologically free passive marker (""""""""""""""""particle"""""""""""""""" or """"""""""""""""auxiliary"""""""""""""""")?
GB302	192	187	5	0.026041666666666668	5	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB302 PassiveFree	Is there a phonologically free passive marker (""""""""""""""""particle"""""""""""""""" or """"""""""""""""auxiliary"""""""""""""""")?
GB302	192	187	5	0.026041666666666668	5	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB302 PassiveFree	Is there a phonologically free passive marker (""""""""""""""""particle"""""""""""""""" or """"""""""""""""auxiliary"""""""""""""""")?
GB302	192	187	5	0.026041666666666668	5	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB302 PassiveFree	Is there a phonologically free passive marker (""""""""""""""""particle"""""""""""""""" or """"""""""""""""auxiliary"""""""""""""""")?
GB303	158	157	1	0.006329113924050633	1	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB303 AntipassiveFree	Is there a phonologically free antipassive marker (""""""""""""""""particle"""""""""""""""" or """"""""""""""""auxiliary"""""""""""""""")?
GB303	158	157	1	0.006329113924050633	1	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB303 AntipassiveFree	Is there a phonologically free antipassive marker (""""""""""""""""particle"""""""""""""""" or """"""""""""""""auxiliary"""""""""""""""")?
GB303	158	157	1	0.006329113924050633	1	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB303 AntipassiveFree	Is there a phonologically free antipassive marker (""""""""""""""""particle"""""""""""""""" or """"""""""""""""auxiliary"""""""""""""""")?
GB303	158	157	1	0.006329113924050633	1	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB303 AntipassiveFree	Is there a phonologically free antipassive marker (""""""""""""""""particle"""""""""""""""" or """"""""""""""""auxiliary"""""""""""""""")?
GB304	165	136	29	0.17575757575757575	29	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB304 PassiveA-ArgOvert	Can the agent be expressed overtly in a passive clause?
GB304	165	136	29	0.17575757575757575	29	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB304 PassiveA-ArgOvert	Can the agent be expressed overtly in a passive clause?
GB304	165	136	29	0.17575757575757575	29	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB304 PassiveA-ArgOvert	Can the agent be expressed overtly in a passive clause?
GB304	165	136	29	0.17575757575757575	29	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB304 PassiveA-ArgOvert	Can the agent be expressed overtly in a passive clause?
GB305	198	121	77	0.3888888888888889	77	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB305 PRORefl	Is there a phonologically independent reflexive pronoun?
GB305	198	121	77	0.3888888888888889	77	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB305 PRORefl	Is there a phonologically independent reflexive pronoun?
GB305	198	121	77	0.3888888888888889	77	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB305 PRORefl	Is there a phonologically independent reflexive pronoun?
GB305	198	121	77	0.3888888888888889	77	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB305 PRORefl	Is there a phonologically independent reflexive pronoun?
GB306	193	152	41	0.21243523316062177	41	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB306 PROReciproc	Is there a phonologically independent non-bipartite reciprocal pronoun?
GB306	193	152	41	0.21243523316062177	41	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB306 PROReciproc	Is there a phonologically independent non-bipartite reciprocal pronoun?
GB306	193	152	41	0.21243523316062177	41	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB306 PROReciproc	Is there a phonologically independent non-bipartite reciprocal pronoun?
GB306	193	152	41	0.21243523316062177	41	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB306 PROReciproc	Is there a phonologically independent non-bipartite reciprocal pronoun?
GB309	243	203	40	0.1646090534979424	40	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB309 MultiplePastFuture	Are there multiple past or multiple future tenses, distinguishing distance from Time of Reference?
GB309	243	203	40	0.1646090534979424	40	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB309 MultiplePastFuture	Are there multiple past or multiple future tenses, distinguishing distance from Time of Reference?
GB309	243	203	40	0.1646090534979424	40	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB309 MultiplePastFuture	Are there multiple past or multiple future tenses, distinguishing distance from Time of Reference?
GB309	243	203	40	0.1646090534979424	40	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB309 MultiplePastFuture	Are there multiple past or multiple future tenses, distinguishing distance from Time of Reference?
GB312	233	142	91	0.3905579399141631	91	Proto-Oceanic	1	NA	NA	NA	NA	NA	NA	Absent	1	0	False Negative	GB312 MoodBoundV	Is there overt morphological marking on the verb dedicated to mood?
GB312	233	142	91	0.3905579399141631	91	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB312 MoodBoundV	Is there overt morphological marking on the verb dedicated to mood?
GB312	233	142	91	0.3905579399141631	91	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB312 MoodBoundV	Is there overt morphological marking on the verb dedicated to mood?
GB312	233	142	91	0.3905579399141631	91	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB312 MoodBoundV	Is there overt morphological marking on the verb dedicated to mood?
GB313	241	141	100	0.4149377593360996	100	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB313 PROPoss	Are there special adnominal possessive pronouns that are not formed by an otherwise regular process?
GB313	241	141	100	0.4149377593360996	100	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB313 PROPoss	Are there special adnominal possessive pronouns that are not formed by an otherwise regular process?
GB313	241	141	100	0.4149377593360996	100	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB313 PROPoss	Are there special adnominal possessive pronouns that are not formed by an otherwise regular process?
GB313	241	141	100	0.4149377593360996	100	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB313 PROPoss	Are there special adnominal possessive pronouns that are not formed by an otherwise regular process?
GB314	227	226	1	0.004405286343612335	1	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB314 AUGgender	Can augmentative meaning be expressed productively by a shift of gender/noun class?
GB314	227	226	1	0.004405286343612335	1	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB314 AUGgender	Can augmentative meaning be expressed productively by a shift of gender/noun class?
GB314	227	226	1	0.004405286343612335	1	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB314 AUGgender	Can augmentative meaning be expressed productively by a shift of gender/noun class?
GB314	227	226	1	0.004405286343612335	1	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB314 AUGgender	Can augmentative meaning be expressed productively by a shift of gender/noun class?
GB315	225	225	0	0	0	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB315 DIMGender	Can diminutive meaning be expressed productively by a shift of gender/noun class?
GB315	225	225	0	0	0	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB315 DIMGender	Can diminutive meaning be expressed productively by a shift of gender/noun class?
GB315	225	225	0	0	0	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB315 DIMGender	Can diminutive meaning be expressed productively by a shift of gender/noun class?
GB315	225	225	0	0	0	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB315 DIMGender	Can diminutive meaning be expressed productively by a shift of gender/noun class?
GB316	243	203	40	0.1646090534979424	40	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB316 SingularFree	Is singular number regularly marked in the noun phrase by a dedicated phonologically free element?
GB316	243	203	40	0.1646090534979424	40	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB316 SingularFree	Is singular number regularly marked in the noun phrase by a dedicated phonologically free element?
GB316	243	203	40	0.1646090534979424	40	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB316 SingularFree	Is singular number regularly marked in the noun phrase by a dedicated phonologically free element?
GB316	243	203	40	0.1646090534979424	40	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB316 SingularFree	Is singular number regularly marked in the noun phrase by a dedicated phonologically free element?
GB317	239	198	41	0.17154811715481172	41	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB317 DualFree	Is dual number regularly marked in the noun phrase by a dedicated phonologically free element?
GB317	239	198	41	0.17154811715481172	41	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB317 DualFree	Is dual number regularly marked in the noun phrase by a dedicated phonologically free element?
GB317	239	198	41	0.17154811715481172	41	Proto-Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB317 DualFree	Is dual number regularly marked in the noun phrase by a dedicated phonologically free element?
GB317	239	198	41	0.17154811715481172	41	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB317 DualFree	Is dual number regularly marked in the noun phrase by a dedicated phonologically free element?
GB318	242	126	116	0.4793388429752066	116	Proto-Polynesian	1	NA	NA	NA	NA	NA	NA	Present	0	1	True Positive	GB318 PluralFree	Is plural number regularly marked in the noun phrase by a dedicated phonologically free element?
GB318	242	126	116	0.4793388429752066	116	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB318 PluralFree	Is plural number regularly marked in the noun phrase by a dedicated phonologically free element?
GB318	242	126	116	0.4793388429752066	116	Proto-Central Pacific	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB318 PluralFree	Is plural number regularly marked in the noun phrase by a dedicated phonologically free element?
GB318	242	126	116	0.4793388429752066	116	Proto-Eastern Polynesian	NA	NA	NA	NA	NA	NA	NA	Present	0	1	NA	GB318 PluralFree	Is plural number regularly marked in the noun phrase by a dedicated phonologically free element?
GB319	245	237	8	0.0326530612244898	8	Proto-Oceanic	NA	NA	NA	NA	NA	NA	NA	Absent	1	0	NA	GB319 TrialFree	Is trial number regularly marked in the noun phrase by a dedicated phonologically free element?
